"video_id","word","n","totalVideo","freqVideo","date","title","viewCount","likeCount","dislikeCount","commentCount","source","totalSource","freqSource","tf","idf","tf_idf"
"EVe6zujlnvI","secrets",1,1,1,2017-04-25,"Watch This 1980s Supermodel’s Spectacular Age-Defying Beauty Routine | Beauty Secrets | Vogue",7494355,239680,3022,11920,"Vogue",2423,0.000412711514651259,0.000401767778224186,-3.15700042115011,-0.0012683810450583
"EVe6zujlnvI","spectacular",1,1,1,2017-04-25,"Watch This 1980s Supermodel’s Spectacular Age-Defying Beauty Routine | Beauty Secrets | Vogue",7494355,239680,3022,11920,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"EVe6zujlnvI","supermodel’s",1,1,1,2017-04-25,"Watch This 1980s Supermodel’s Spectacular Age-Defying Beauty Routine | Beauty Secrets | Vogue",7494355,239680,3022,11920,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"EVe6zujlnvI","vogue",1,1,1,2017-04-25,"Watch This 1980s Supermodel’s Spectacular Age-Defying Beauty Routine | Beauty Secrets | Vogue",7494355,239680,3022,11920,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.77912349311153,-0.00192009782768643
"EVe6zujlnvI","watch",1,1,1,2017-04-25,"Watch This 1980s Supermodel’s Spectacular Age-Defying Beauty Routine | Beauty Secrets | Vogue",7494355,239680,3022,11920,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.09861228866811,-0.000441387018347975
"GUwlbrSqDIs","applies",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"GUwlbrSqDIs","beauty",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue",2423,0.000412711514651259,0.000401767778224186,-3.25809653802148,-0.0013089982073208
"GUwlbrSqDIs","day",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.916290731874155,-0.000368136091552493
"GUwlbrSqDIs","glowing",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.916290731874155,-0.000368136091552493
"GUwlbrSqDIs","kerr",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.405465108108164,-0.000162902815632047
"GUwlbrSqDIs","makeup",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.50407739677627,-0.000604289833980022
"GUwlbrSqDIs","miranda",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.916290731874155,-0.000368136091552493
"GUwlbrSqDIs","secrets",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue",2423,0.000412711514651259,0.000401767778224186,-3.15700042115011,-0.0012683810450583
"GUwlbrSqDIs","vogue",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.77912349311153,-0.00192009782768643
"GUwlbrSqDIs","wedding",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.405465108108164,-0.000162902815632047
