"source","word","n","total","freq","tf","idf","tf_idf"
"Vogue","psychotically",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","public",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","pulls",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","puma",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","punky",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","push",1,315,0.00317460317460317,0.000401767778224186,0,0
"Vogue","pushing",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","queen",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","queens",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","queer",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","rainbow",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","raps",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","raspberry",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","ratajkowski’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","real",1,315,0.00317460317460317,0.000401767778224186,0,0
"Vogue","reality",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","refresh",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","reindeer",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","reinhart",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","reinhart's",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","religious",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","removes",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","renta",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","reveal",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","rewrites",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","rey",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","rhobh's",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","ride",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","ridley",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","rihanna's",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","rio",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","riverdale",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","robbie’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","rock",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","rodney",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","rodriguez",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","rolls",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","romance",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","ross",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","rothe's",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","rousteing",1,315,0.00317460317460317,0.000401767778224186,0,0
"Vogue","row",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","ruth",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","sandwich",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","savage",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","school",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","schumer",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","sciortino",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","scott",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","scott’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","selfie",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","selfies",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","seoul",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","september",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","series",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","sevigny",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","sewn",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","sex",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","sexy",1,315,0.00317460317460317,0.000401767778224186,0,0
"Vogue","shaking",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","shawn",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","shayk",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","shayne",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","shields",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","shop",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","shops",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","singh",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","singh's",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","sistine",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","sivan",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","sivan’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","slam",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","smalls",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","smoothie",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","sober",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","social",1,315,0.00317460317460317,0.000401767778224186,0,0
"Vogue","soko’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","solange",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","soul",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","sounds",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","south",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","southern",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","spectacular",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","sporty",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","spring",1,315,0.00317460317460317,0.000401767778224186,0,0
"Vogue","springs",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","sri",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","staying",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","stick",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","streep",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","street",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","sudanese",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","sui's",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","suki",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","sun",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","sunflower",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","supermodel’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","supermodels",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","superstars",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","surprise",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","survival",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","survive",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","sustainable",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","swap",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","swift",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","sxsw",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","taco",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","tale",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","taylor’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","tears",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","tempting",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","themes",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","thomas",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","thorne",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","thrones",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","throwback",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","throwing",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","tiffany",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","tinashe",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","tipper",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","tommy",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","tone",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","tough",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","townhouse",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","tracee",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","train",1,315,0.00317460317460317,0.000401767778224186,0,0
"Vogue","transatlantic",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","trapped",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","trends",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","tricks",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","twinning",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","uchis",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","unexpected",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","unfiltered",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","unidentified",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","unironically",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","unlike",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","ups",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","upton",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","valentina",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","valletta",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","van",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","vegemite",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","veil",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","venus",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","verse",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","victoria's",1,315,0.00317460317460317,0.000401767778224186,0,0
"Vogue","video",1,315,0.00317460317460317,0.000401767778224186,0,0
"Vogue","vikander",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","vinaite",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","visits",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","vodianova",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","vogueing",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","waithe",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","wall",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","wang",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","wang's",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","wang’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","watanabe’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","waterhouse’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","wave",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","west’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","westminster",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","what’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","whirlwind",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","white",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","whiteley's",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","williams’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","willow",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","wings",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","wiz",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","wolf",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","woman",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","woods",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","woods’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","workin",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","world",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","wrestler",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","xavier",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","yael",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","yanis",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","yeezy",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","zoolander",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"VS","101",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","17",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","2u",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","60",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","action",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","affair",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","aldridge",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","aldridge’s",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","ale",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","ambrosio",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","ambrosio’s",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","amman",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","annual",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","artisans",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","award",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","baby",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","backstage",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","balmain’s",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","bella",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","bieber",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","bling",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","bralettes",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","bras",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","butt",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","candice",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","castings",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","class",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","classical",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","cotton",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","countdown",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","creating",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","crush",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","cut",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","dance",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","dare",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","david",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","day",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","de",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","deal",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","destination",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","dublin",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","festival",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","fittings",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","flexibility",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","focus",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","football",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","form",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","global",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","guetta",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","hadid",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","hair",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","healthy",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","here’s",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","hill’s",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","hosk’s",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","hunt’s",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","improve",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","intel",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","intense",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","introducing",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","it’s",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","joins",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","joja",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","justin",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","lais",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","land",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","launch",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","lima",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","lima’s",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","lip",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","madison",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","major",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","makeup",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","march",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","master",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","max",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","maxwell",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","means",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","meet",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","mind",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","mist",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","models",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","music",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","newman",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","news",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","nights",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","nominated",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","obsessed",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","official",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","opera",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","party",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","play",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","plunge",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","poland",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","private",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","promo",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","push",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","quiz",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","restore",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","russia",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","sadie",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","sale",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","sampaio",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","sampaio’s",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","santa",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","sara’s",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","scenes",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","score",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","sculpture",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","semi",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","shanghai",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","shortie",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","showtime",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","skriver’s",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","social",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","spirit",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","spring",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","start",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","stella",1,148,0.00675675675675676,0.00124223602484472,0,0
