"video_id","word","n","totalVideo","freqVideo","date","title","viewCount","likeCount","dislikeCount","commentCount","source"
"OHNCvUw2adg","koshy",1,1,1,2018-05-08,"Donald Glover on the Making of ""This Is America"" | Met Gala 2018 With Liza Koshy | Vogue",463235,11031,113,309,"Vogue"
"OHNCvUw2adg","liza",1,1,1,2018-05-08,"Donald Glover on the Making of ""This Is America"" | Met Gala 2018 With Liza Koshy | Vogue",463235,11031,113,309,"Vogue"
"OHNCvUw2adg","met",1,1,1,2018-05-08,"Donald Glover on the Making of ""This Is America"" | Met Gala 2018 With Liza Koshy | Vogue",463235,11031,113,309,"Vogue"
"OHNCvUw2adg","vogue",1,1,1,2018-05-08,"Donald Glover on the Making of ""This Is America"" | Met Gala 2018 With Liza Koshy | Vogue",463235,11031,113,309,"Vogue"
"OQG9NkWEOGE","2016",1,1,1,2016-02-26,"Fendi Fall 2016 Ready-to-Wear | Milan Fashion Week",12319,376,3,12,"Vogue"
"OQG9NkWEOGE","fall",1,1,1,2016-02-26,"Fendi Fall 2016 Ready-to-Wear | Milan Fashion Week",12319,376,3,12,"Vogue"
"OQG9NkWEOGE","fashion",1,1,1,2016-02-26,"Fendi Fall 2016 Ready-to-Wear | Milan Fashion Week",12319,376,3,12,"Vogue"
"OQG9NkWEOGE","fendi",1,1,1,2016-02-26,"Fendi Fall 2016 Ready-to-Wear | Milan Fashion Week",12319,376,3,12,"Vogue"
"OQG9NkWEOGE","milan",1,1,1,2016-02-26,"Fendi Fall 2016 Ready-to-Wear | Milan Fashion Week",12319,376,3,12,"Vogue"
"OQG9NkWEOGE","ready",1,1,1,2016-02-26,"Fendi Fall 2016 Ready-to-Wear | Milan Fashion Week",12319,376,3,12,"Vogue"
"OQG9NkWEOGE","wear",1,1,1,2016-02-26,"Fendi Fall 2016 Ready-to-Wear | Milan Fashion Week",12319,376,3,12,"Vogue"
"OQG9NkWEOGE","week",1,1,1,2016-02-26,"Fendi Fall 2016 Ready-to-Wear | Milan Fashion Week",12319,376,3,12,"Vogue"
"rg4sDkKTiC8","brannon",1,1,1,2017-09-07,"Walking New York City with Model Sarah Brannon | Vogue",72733,1289,60,52,"Vogue"
"rg4sDkKTiC8","city",1,1,1,2017-09-07,"Walking New York City with Model Sarah Brannon | Vogue",72733,1289,60,52,"Vogue"
"rg4sDkKTiC8","model",1,1,1,2017-09-07,"Walking New York City with Model Sarah Brannon | Vogue",72733,1289,60,52,"Vogue"
"rg4sDkKTiC8","sarah",1,1,1,2017-09-07,"Walking New York City with Model Sarah Brannon | Vogue",72733,1289,60,52,"Vogue"
"rg4sDkKTiC8","vogue",1,1,1,2017-09-07,"Walking New York City with Model Sarah Brannon | Vogue",72733,1289,60,52,"Vogue"
"rg4sDkKTiC8","walking",1,1,1,2017-09-07,"Walking New York City with Model Sarah Brannon | Vogue",72733,1289,60,52,"Vogue"
"rg4sDkKTiC8","york",1,1,1,2017-09-07,"Walking New York City with Model Sarah Brannon | Vogue",72733,1289,60,52,"Vogue"
"tZCGrbM-YLM","2016",1,1,1,2016-05-03,"Kylie Jenner on Her First Met Gala | Met Gala 2016",449964,3926,312,310,"Vogue"
"tZCGrbM-YLM","jenner",1,1,1,2016-05-03,"Kylie Jenner on Her First Met Gala | Met Gala 2016",449964,3926,312,310,"Vogue"
"tZCGrbM-YLM","kylie",1,1,1,2016-05-03,"Kylie Jenner on Her First Met Gala | Met Gala 2016",449964,3926,312,310,"Vogue"
"uOsabEIeikY","32",1,1,1,2016-05-02,"32 Best Boundary-Pushing Met Gala Beauty Looks",53464,825,92,45,"Vogue"
"uOsabEIeikY","beauty",1,1,1,2016-05-02,"32 Best Boundary-Pushing Met Gala Beauty Looks",53464,825,92,45,"Vogue"
"uOsabEIeikY","boundary",1,1,1,2016-05-02,"32 Best Boundary-Pushing Met Gala Beauty Looks",53464,825,92,45,"Vogue"
"uOsabEIeikY","gala",1,1,1,2016-05-02,"32 Best Boundary-Pushing Met Gala Beauty Looks",53464,825,92,45,"Vogue"
"uOsabEIeikY","met",1,1,1,2016-05-02,"32 Best Boundary-Pushing Met Gala Beauty Looks",53464,825,92,45,"Vogue"
"uOsabEIeikY","pushing",1,1,1,2016-05-02,"32 Best Boundary-Pushing Met Gala Beauty Looks",53464,825,92,45,"Vogue"
"wVZzYknXPUg","gala",1,1,1,2016-05-05,"Nick Jonas Suits Up for the Met Gala",60305,1495,40,32,"Vogue"
"wVZzYknXPUg","jonas",1,1,1,2016-05-05,"Nick Jonas Suits Up for the Met Gala",60305,1495,40,32,"Vogue"
"wVZzYknXPUg","met",1,1,1,2016-05-05,"Nick Jonas Suits Up for the Met Gala",60305,1495,40,32,"Vogue"
"wVZzYknXPUg","nick",1,1,1,2016-05-05,"Nick Jonas Suits Up for the Met Gala",60305,1495,40,32,"Vogue"
"wVZzYknXPUg","suits",1,1,1,2016-05-05,"Nick Jonas Suits Up for the Met Gala",60305,1495,40,32,"Vogue"
"yfIm_dajOCM","2016",1,1,1,2016-03-07,"Givenchy Fall 2016 Ready-to-Wear | Paris Fashion Week",15675,375,7,23,"Vogue"
"yfIm_dajOCM","fall",1,1,1,2016-03-07,"Givenchy Fall 2016 Ready-to-Wear | Paris Fashion Week",15675,375,7,23,"Vogue"
"yfIm_dajOCM","fashion",1,1,1,2016-03-07,"Givenchy Fall 2016 Ready-to-Wear | Paris Fashion Week",15675,375,7,23,"Vogue"
"yfIm_dajOCM","givenchy",1,1,1,2016-03-07,"Givenchy Fall 2016 Ready-to-Wear | Paris Fashion Week",15675,375,7,23,"Vogue"
"yfIm_dajOCM","paris",1,1,1,2016-03-07,"Givenchy Fall 2016 Ready-to-Wear | Paris Fashion Week",15675,375,7,23,"Vogue"
"yfIm_dajOCM","ready",1,1,1,2016-03-07,"Givenchy Fall 2016 Ready-to-Wear | Paris Fashion Week",15675,375,7,23,"Vogue"
"yfIm_dajOCM","wear",1,1,1,2016-03-07,"Givenchy Fall 2016 Ready-to-Wear | Paris Fashion Week",15675,375,7,23,"Vogue"
"yfIm_dajOCM","week",1,1,1,2016-03-07,"Givenchy Fall 2016 Ready-to-Wear | Paris Fashion Week",15675,375,7,23,"Vogue"
"Yg5cPR-k3OQ","2016",1,1,1,2016-02-17,"Oscar de la Renta Fall 2016 Ready-to-Wear | New York Fashion Week",16999,659,4,22,"Vogue"
"Yg5cPR-k3OQ","de",1,1,1,2016-02-17,"Oscar de la Renta Fall 2016 Ready-to-Wear | New York Fashion Week",16999,659,4,22,"Vogue"
"Yg5cPR-k3OQ","fall",1,1,1,2016-02-17,"Oscar de la Renta Fall 2016 Ready-to-Wear | New York Fashion Week",16999,659,4,22,"Vogue"
"Yg5cPR-k3OQ","fashion",1,1,1,2016-02-17,"Oscar de la Renta Fall 2016 Ready-to-Wear | New York Fashion Week",16999,659,4,22,"Vogue"
"Yg5cPR-k3OQ","la",1,1,1,2016-02-17,"Oscar de la Renta Fall 2016 Ready-to-Wear | New York Fashion Week",16999,659,4,22,"Vogue"
"Yg5cPR-k3OQ","oscar",1,1,1,2016-02-17,"Oscar de la Renta Fall 2016 Ready-to-Wear | New York Fashion Week",16999,659,4,22,"Vogue"
"Yg5cPR-k3OQ","ready",1,1,1,2016-02-17,"Oscar de la Renta Fall 2016 Ready-to-Wear | New York Fashion Week",16999,659,4,22,"Vogue"
"Yg5cPR-k3OQ","renta",1,1,1,2016-02-17,"Oscar de la Renta Fall 2016 Ready-to-Wear | New York Fashion Week",16999,659,4,22,"Vogue"
"Yg5cPR-k3OQ","wear",1,1,1,2016-02-17,"Oscar de la Renta Fall 2016 Ready-to-Wear | New York Fashion Week",16999,659,4,22,"Vogue"
"Yg5cPR-k3OQ","week",1,1,1,2016-02-17,"Oscar de la Renta Fall 2016 Ready-to-Wear | New York Fashion Week",16999,659,4,22,"Vogue"
"Yg5cPR-k3OQ","york",1,1,1,2016-02-17,"Oscar de la Renta Fall 2016 Ready-to-Wear | New York Fashion Week",16999,659,4,22,"Vogue"
"yh53j7SLK1U","2016",1,1,1,2016-05-03,"Kim Kardashian and Kanye West on Eating Reindeer | Met Gala 2016",638819,4138,725,475,"Vogue"
"yh53j7SLK1U","eating",1,1,1,2016-05-03,"Kim Kardashian and Kanye West on Eating Reindeer | Met Gala 2016",638819,4138,725,475,"Vogue"
"yh53j7SLK1U","gala",1,1,1,2016-05-03,"Kim Kardashian and Kanye West on Eating Reindeer | Met Gala 2016",638819,4138,725,475,"Vogue"
"yh53j7SLK1U","kanye",1,1,1,2016-05-03,"Kim Kardashian and Kanye West on Eating Reindeer | Met Gala 2016",638819,4138,725,475,"Vogue"
"yh53j7SLK1U","kardashian",1,1,1,2016-05-03,"Kim Kardashian and Kanye West on Eating Reindeer | Met Gala 2016",638819,4138,725,475,"Vogue"
"yh53j7SLK1U","kim",1,1,1,2016-05-03,"Kim Kardashian and Kanye West on Eating Reindeer | Met Gala 2016",638819,4138,725,475,"Vogue"
"yh53j7SLK1U","met",1,1,1,2016-05-03,"Kim Kardashian and Kanye West on Eating Reindeer | Met Gala 2016",638819,4138,725,475,"Vogue"
"yh53j7SLK1U","reindeer",1,1,1,2016-05-03,"Kim Kardashian and Kanye West on Eating Reindeer | Met Gala 2016",638819,4138,725,475,"Vogue"
"yh53j7SLK1U","west",1,1,1,2016-05-03,"Kim Kardashian and Kanye West on Eating Reindeer | Met Gala 2016",638819,4138,725,475,"Vogue"
"ztlqPymE-3E","branded",1,1,1,2016-03-22,"How to Pack for a Journey to the Great Outdoors, Courtesy of Vogue’s Branded Content Director",40075,1475,22,21,"Vogue"
"ztlqPymE-3E","content",1,1,1,2016-03-22,"How to Pack for a Journey to the Great Outdoors, Courtesy of Vogue’s Branded Content Director",40075,1475,22,21,"Vogue"
"ztlqPymE-3E","courtesy",1,1,1,2016-03-22,"How to Pack for a Journey to the Great Outdoors, Courtesy of Vogue’s Branded Content Director",40075,1475,22,21,"Vogue"
"ztlqPymE-3E","director",1,1,1,2016-03-22,"How to Pack for a Journey to the Great Outdoors, Courtesy of Vogue’s Branded Content Director",40075,1475,22,21,"Vogue"
"ztlqPymE-3E","journey",1,1,1,2016-03-22,"How to Pack for a Journey to the Great Outdoors, Courtesy of Vogue’s Branded Content Director",40075,1475,22,21,"Vogue"
"ztlqPymE-3E","outdoors",1,1,1,2016-03-22,"How to Pack for a Journey to the Great Outdoors, Courtesy of Vogue’s Branded Content Director",40075,1475,22,21,"Vogue"
"ztlqPymE-3E","pack",1,1,1,2016-03-22,"How to Pack for a Journey to the Great Outdoors, Courtesy of Vogue’s Branded Content Director",40075,1475,22,21,"Vogue"
"ztlqPymE-3E","vogue’s",1,1,1,2016-03-22,"How to Pack for a Journey to the Great Outdoors, Courtesy of Vogue’s Branded Content Director",40075,1475,22,21,"Vogue"
"zTu3VkuORUQ","1s",1,1,1,2016-09-21,"Teyana Taylor on Air Force 1s vs. Superstars and Other Tough Choices | Would You Rather",22958,323,28,19,"Vogue"
"zTu3VkuORUQ","air",1,1,1,2016-09-21,"Teyana Taylor on Air Force 1s vs. Superstars and Other Tough Choices | Would You Rather",22958,323,28,19,"Vogue"
"zTu3VkuORUQ","choices",1,1,1,2016-09-21,"Teyana Taylor on Air Force 1s vs. Superstars and Other Tough Choices | Would You Rather",22958,323,28,19,"Vogue"
"zTu3VkuORUQ","force",1,1,1,2016-09-21,"Teyana Taylor on Air Force 1s vs. Superstars and Other Tough Choices | Would You Rather",22958,323,28,19,"Vogue"
"zTu3VkuORUQ","superstars",1,1,1,2016-09-21,"Teyana Taylor on Air Force 1s vs. Superstars and Other Tough Choices | Would You Rather",22958,323,28,19,"Vogue"
"zTu3VkuORUQ","taylor",1,1,1,2016-09-21,"Teyana Taylor on Air Force 1s vs. Superstars and Other Tough Choices | Would You Rather",22958,323,28,19,"Vogue"
"zTu3VkuORUQ","teyana",1,1,1,2016-09-21,"Teyana Taylor on Air Force 1s vs. Superstars and Other Tough Choices | Would You Rather",22958,323,28,19,"Vogue"
"zTu3VkuORUQ","tough",1,1,1,2016-09-21,"Teyana Taylor on Air Force 1s vs. Superstars and Other Tough Choices | Would You Rather",22958,323,28,19,"Vogue"
"nHCMYfRGotU","2016",1,1,1,2016-03-18,"Dsquared2 Fall 2016 Ready-to-Wear | Milan Fashion Week",6476,173,10,10,"Vogue"
"nHCMYfRGotU","dsquared2",1,1,1,2016-03-18,"Dsquared2 Fall 2016 Ready-to-Wear | Milan Fashion Week",6476,173,10,10,"Vogue"
"nHCMYfRGotU","fall",1,1,1,2016-03-18,"Dsquared2 Fall 2016 Ready-to-Wear | Milan Fashion Week",6476,173,10,10,"Vogue"
"nHCMYfRGotU","fashion",1,1,1,2016-03-18,"Dsquared2 Fall 2016 Ready-to-Wear | Milan Fashion Week",6476,173,10,10,"Vogue"
"nHCMYfRGotU","milan",1,1,1,2016-03-18,"Dsquared2 Fall 2016 Ready-to-Wear | Milan Fashion Week",6476,173,10,10,"Vogue"
"nHCMYfRGotU","ready",1,1,1,2016-03-18,"Dsquared2 Fall 2016 Ready-to-Wear | Milan Fashion Week",6476,173,10,10,"Vogue"
"nHCMYfRGotU","wear",1,1,1,2016-03-18,"Dsquared2 Fall 2016 Ready-to-Wear | Milan Fashion Week",6476,173,10,10,"Vogue"
"nHCMYfRGotU","week",1,1,1,2016-03-18,"Dsquared2 Fall 2016 Ready-to-Wear | Milan Fashion Week",6476,173,10,10,"Vogue"
"anhEcKWRzyE","1",1,1,1,2017-10-16,"Road to the Runway: Episode 1 – Castings",2156737,37556,569,1656,"VS"
"anhEcKWRzyE","castings",1,1,1,2017-10-16,"Road to the Runway: Episode 1 – Castings",2156737,37556,569,1656,"VS"
"anhEcKWRzyE","episode",1,1,1,2017-10-16,"Road to the Runway: Episode 1 – Castings",2156737,37556,569,1656,"VS"
"anhEcKWRzyE","road",1,1,1,2017-10-16,"Road to the Runway: Episode 1 – Castings",2156737,37556,569,1656,"VS"
"anhEcKWRzyE","runway",1,1,1,2017-10-16,"Road to the Runway: Episode 1 – Castings",2156737,37556,569,1656,"VS"
"b5A36JAUdb0","2016",1,1,1,2016-12-13,"Santa Baby: Victoria’s Secret Holiday 2016",957857,9544,191,565,"VS"
"b5A36JAUdb0","baby",1,1,1,2016-12-13,"Santa Baby: Victoria’s Secret Holiday 2016",957857,9544,191,565,"VS"
"b5A36JAUdb0","holiday",1,1,1,2016-12-13,"Santa Baby: Victoria’s Secret Holiday 2016",957857,9544,191,565,"VS"
"b5A36JAUdb0","santa",1,1,1,2016-12-13,"Santa Baby: Victoria’s Secret Holiday 2016",957857,9544,191,565,"VS"
"b5A36JAUdb0","secret",1,1,1,2016-12-13,"Santa Baby: Victoria’s Secret Holiday 2016",957857,9544,191,565,"VS"
"b5A36JAUdb0","victoria’s",1,1,1,2016-12-13,"Santa Baby: Victoria’s Secret Holiday 2016",957857,9544,191,565,"VS"
"dGNuCUuoD7s","5",1,1,1,2017-11-13,"Road to the Runway: Episode 5 —VS x BALMAIN",599152,9502,80,302,"VS"
"dGNuCUuoD7s","balmain",1,1,1,2017-11-13,"Road to the Runway: Episode 5 —VS x BALMAIN",599152,9502,80,302,"VS"
"dGNuCUuoD7s","episode",1,1,1,2017-11-13,"Road to the Runway: Episode 5 —VS x BALMAIN",599152,9502,80,302,"VS"
"dGNuCUuoD7s","road",1,1,1,2017-11-13,"Road to the Runway: Episode 5 —VS x BALMAIN",599152,9502,80,302,"VS"
"dGNuCUuoD7s","runway",1,1,1,2017-11-13,"Road to the Runway: Episode 5 —VS x BALMAIN",599152,9502,80,302,"VS"
"gNG7YjhYPgY","2016",1,1,1,2016-12-12,"The 2016 Victoria’s Secret Fashion Show: The Angels on Social Media",196065,4366,55,96,"VS"
"gNG7YjhYPgY","angels",1,1,1,2016-12-12,"The 2016 Victoria’s Secret Fashion Show: The Angels on Social Media",196065,4366,55,96,"VS"
"gNG7YjhYPgY","fashion",1,1,1,2016-12-12,"The 2016 Victoria’s Secret Fashion Show: The Angels on Social Media",196065,4366,55,96,"VS"
"gNG7YjhYPgY","media",1,1,1,2016-12-12,"The 2016 Victoria’s Secret Fashion Show: The Angels on Social Media",196065,4366,55,96,"VS"
"gNG7YjhYPgY","secret",1,1,1,2016-12-12,"The 2016 Victoria’s Secret Fashion Show: The Angels on Social Media",196065,4366,55,96,"VS"
"gNG7YjhYPgY","social",1,1,1,2016-12-12,"The 2016 Victoria’s Secret Fashion Show: The Angels on Social Media",196065,4366,55,96,"VS"
"gNG7YjhYPgY","victoria’s",1,1,1,2016-12-12,"The 2016 Victoria’s Secret Fashion Show: The Angels on Social Media",196065,4366,55,96,"VS"
"kcBCOPa3ttQ","bra",1,1,1,2017-11-01,"The Fantasy Bra: Lais Gets The Big News!",389424,10171,70,615,"VS"
"kcBCOPa3ttQ","fantasy",1,1,1,2017-11-01,"The Fantasy Bra: Lais Gets The Big News!",389424,10171,70,615,"VS"
"kcBCOPa3ttQ","lais",1,1,1,2017-11-01,"The Fantasy Bra: Lais Gets The Big News!",389424,10171,70,615,"VS"
"kcBCOPa3ttQ","news",1,1,1,2017-11-01,"The Fantasy Bra: Lais Gets The Big News!",389424,10171,70,615,"VS"
"L4fXil1ZjjA","commercial",1,1,1,2016-12-01,"Victoria’s Secret Holiday Commercial: A Night At The Opera",2107494,10452,307,645,"VS"
"L4fXil1ZjjA","holiday",1,1,1,2016-12-01,"Victoria’s Secret Holiday Commercial: A Night At The Opera",2107494,10452,307,645,"VS"
"L4fXil1ZjjA","night",1,1,1,2016-12-01,"Victoria’s Secret Holiday Commercial: A Night At The Opera",2107494,10452,307,645,"VS"
"L4fXil1ZjjA","opera",1,1,1,2016-12-01,"Victoria’s Secret Holiday Commercial: A Night At The Opera",2107494,10452,307,645,"VS"
"L4fXil1ZjjA","secret",1,1,1,2016-12-01,"Victoria’s Secret Holiday Commercial: A Night At The Opera",2107494,10452,307,645,"VS"
"L4fXil1ZjjA","victoria’s",1,1,1,2016-12-01,"Victoria’s Secret Holiday Commercial: A Night At The Opera",2107494,10452,307,645,"VS"
"lzsHrxgBRzQ","2017",1,1,1,2017-11-02,"Behind The Scenes: 2017 Victoria’s Secret Fantasy Bra",753616,14443,114,643,"VS"
"lzsHrxgBRzQ","bra",1,1,1,2017-11-02,"Behind The Scenes: 2017 Victoria’s Secret Fantasy Bra",753616,14443,114,643,"VS"
"lzsHrxgBRzQ","fantasy",1,1,1,2017-11-02,"Behind The Scenes: 2017 Victoria’s Secret Fantasy Bra",753616,14443,114,643,"VS"
"lzsHrxgBRzQ","scenes",1,1,1,2017-11-02,"Behind The Scenes: 2017 Victoria’s Secret Fantasy Bra",753616,14443,114,643,"VS"
"lzsHrxgBRzQ","secret",1,1,1,2017-11-02,"Behind The Scenes: 2017 Victoria’s Secret Fantasy Bra",753616,14443,114,643,"VS"
"lzsHrxgBRzQ","victoria’s",1,1,1,2017-11-02,"Behind The Scenes: 2017 Victoria’s Secret Fantasy Bra",753616,14443,114,643,"VS"
"MGzNEPtwM6w","6",1,1,1,2017-11-20,"Road to the Runway: Episode 6 - Fittings",541276,9133,66,298,"VS"
"MGzNEPtwM6w","episode",1,1,1,2017-11-20,"Road to the Runway: Episode 6 - Fittings",541276,9133,66,298,"VS"
"MGzNEPtwM6w","fittings",1,1,1,2017-11-20,"Road to the Runway: Episode 6 - Fittings",541276,9133,66,298,"VS"
"MGzNEPtwM6w","road",1,1,1,2017-11-20,"Road to the Runway: Episode 6 - Fittings",541276,9133,66,298,"VS"
"MGzNEPtwM6w","runway",1,1,1,2017-11-20,"Road to the Runway: Episode 6 - Fittings",541276,9133,66,298,"VS"
"mKYxly3rHP8","8",1,1,1,2017-11-28,"Road To The Runway: Episode 8 – It’s Showtime!",570715,9947,71,385,"VS"
"mKYxly3rHP8","episode",1,1,1,2017-11-28,"Road To The Runway: Episode 8 – It’s Showtime!",570715,9947,71,385,"VS"
"mKYxly3rHP8","it’s",1,1,1,2017-11-28,"Road To The Runway: Episode 8 – It’s Showtime!",570715,9947,71,385,"VS"
"mKYxly3rHP8","road",1,1,1,2017-11-28,"Road To The Runway: Episode 8 – It’s Showtime!",570715,9947,71,385,"VS"
"mKYxly3rHP8","runway",1,1,1,2017-11-28,"Road To The Runway: Episode 8 – It’s Showtime!",570715,9947,71,385,"VS"
"mKYxly3rHP8","showtime",1,1,1,2017-11-28,"Road To The Runway: Episode 8 – It’s Showtime!",570715,9947,71,385,"VS"
"N5ohLjqd6AM","2u",1,1,1,2017-06-09,"Victoria’s Secret Angels Lip Sync “2U” by David Guetta & Justin Bieber",1445368,25401,497,1063,"VS"
"N5ohLjqd6AM","angels",1,1,1,2017-06-09,"Victoria’s Secret Angels Lip Sync “2U” by David Guetta & Justin Bieber",1445368,25401,497,1063,"VS"
"N5ohLjqd6AM","bieber",1,1,1,2017-06-09,"Victoria’s Secret Angels Lip Sync “2U” by David Guetta & Justin Bieber",1445368,25401,497,1063,"VS"
"N5ohLjqd6AM","david",1,1,1,2017-06-09,"Victoria’s Secret Angels Lip Sync “2U” by David Guetta & Justin Bieber",1445368,25401,497,1063,"VS"
"N5ohLjqd6AM","guetta",1,1,1,2017-06-09,"Victoria’s Secret Angels Lip Sync “2U” by David Guetta & Justin Bieber",1445368,25401,497,1063,"VS"
"N5ohLjqd6AM","justin",1,1,1,2017-06-09,"Victoria’s Secret Angels Lip Sync “2U” by David Guetta & Justin Bieber",1445368,25401,497,1063,"VS"
"N5ohLjqd6AM","lip",1,1,1,2017-06-09,"Victoria’s Secret Angels Lip Sync “2U” by David Guetta & Justin Bieber",1445368,25401,497,1063,"VS"
"N5ohLjqd6AM","secret",1,1,1,2017-06-09,"Victoria’s Secret Angels Lip Sync “2U” by David Guetta & Justin Bieber",1445368,25401,497,1063,"VS"
"N5ohLjqd6AM","sync",1,1,1,2017-06-09,"Victoria’s Secret Angels Lip Sync “2U” by David Guetta & Justin Bieber",1445368,25401,497,1063,"VS"
"N5ohLjqd6AM","victoria’s",1,1,1,2017-06-09,"Victoria’s Secret Angels Lip Sync “2U” by David Guetta & Justin Bieber",1445368,25401,497,1063,"VS"
"pmCNHBbrwTo","1",1,1,1,2016-10-25,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 1",800307,11380,87,745,"VS"
"pmCNHBbrwTo","2016",1,1,1,2016-10-25,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 1",800307,11380,87,745,"VS"
"pmCNHBbrwTo","fashion",1,1,1,2016-10-25,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 1",800307,11380,87,745,"VS"
"pmCNHBbrwTo","secret",1,1,1,2016-10-25,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 1",800307,11380,87,745,"VS"
"pmCNHBbrwTo","victoria’s",1,1,1,2016-10-25,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 1",800307,11380,87,745,"VS"
"pVQhDRkrXkA","7",1,1,1,2017-11-27,"Road To The Runway: Episode 7 – The Countdown",394951,6912,52,178,"VS"
"pVQhDRkrXkA","countdown",1,1,1,2017-11-27,"Road To The Runway: Episode 7 – The Countdown",394951,6912,52,178,"VS"
"pVQhDRkrXkA","episode",1,1,1,2017-11-27,"Road To The Runway: Episode 7 – The Countdown",394951,6912,52,178,"VS"
"pVQhDRkrXkA","road",1,1,1,2017-11-27,"Road To The Runway: Episode 7 – The Countdown",394951,6912,52,178,"VS"
"pVQhDRkrXkA","runway",1,1,1,2017-11-27,"Road To The Runway: Episode 7 – The Countdown",394951,6912,52,178,"VS"
"QT5Ss-Km9s4","2016",1,1,1,2016-11-22,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 6",594366,5742,47,331,"VS"
"QT5Ss-Km9s4","6",1,1,1,2016-11-22,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 6",594366,5742,47,331,"VS"
"QT5Ss-Km9s4","fashion",1,1,1,2016-11-22,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 6",594366,5742,47,331,"VS"
"QT5Ss-Km9s4","secret",1,1,1,2016-11-22,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 6",594366,5742,47,331,"VS"
"QT5Ss-Km9s4","victoria’s",1,1,1,2016-11-22,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 6",594366,5742,47,331,"VS"
"zaDIf-axUvM","2016",1,1,1,2016-12-05,"Backstage Hair & Makeup at the 2016 Victoria’s Secret Fashion Show",232220,3494,34,82,"VS"
"zaDIf-axUvM","backstage",1,1,1,2016-12-05,"Backstage Hair & Makeup at the 2016 Victoria’s Secret Fashion Show",232220,3494,34,82,"VS"
"zaDIf-axUvM","fashion",1,1,1,2016-12-05,"Backstage Hair & Makeup at the 2016 Victoria’s Secret Fashion Show",232220,3494,34,82,"VS"
"zaDIf-axUvM","hair",1,1,1,2016-12-05,"Backstage Hair & Makeup at the 2016 Victoria’s Secret Fashion Show",232220,3494,34,82,"VS"
"zaDIf-axUvM","makeup",1,1,1,2016-12-05,"Backstage Hair & Makeup at the 2016 Victoria’s Secret Fashion Show",232220,3494,34,82,"VS"
"zaDIf-axUvM","secret",1,1,1,2016-12-05,"Backstage Hair & Makeup at the 2016 Victoria’s Secret Fashion Show",232220,3494,34,82,"VS"
"zaDIf-axUvM","victoria’s",1,1,1,2016-12-05,"Backstage Hair & Makeup at the 2016 Victoria’s Secret Fashion Show",232220,3494,34,82,"VS"
"4T6LZsWq3_E","4",1,1,1,2017-11-06,"Road to the Runway: Episode 4 - Creating The Collection",800269,11158,118,314,"VS"
"4T6LZsWq3_E","collection",1,1,1,2017-11-06,"Road to the Runway: Episode 4 - Creating The Collection",800269,11158,118,314,"VS"
"4T6LZsWq3_E","creating",1,1,1,2017-11-06,"Road to the Runway: Episode 4 - Creating The Collection",800269,11158,118,314,"VS"
"4T6LZsWq3_E","episode",1,1,1,2017-11-06,"Road to the Runway: Episode 4 - Creating The Collection",800269,11158,118,314,"VS"
"4T6LZsWq3_E","road",1,1,1,2017-11-06,"Road to the Runway: Episode 4 - Creating The Collection",800269,11158,118,314,"VS"
"4T6LZsWq3_E","runway",1,1,1,2017-11-06,"Road to the Runway: Episode 4 - Creating The Collection",800269,11158,118,314,"VS"
"92HCNclQOYo","alessandra",1,1,1,2017-12-04,"Alessandra Ambrosio’s Wax Sculpture",444516,9626,258,451,"VS"
"92HCNclQOYo","ambrosio’s",1,1,1,2017-12-04,"Alessandra Ambrosio’s Wax Sculpture",444516,9626,258,451,"VS"
"92HCNclQOYo","sculpture",1,1,1,2017-12-04,"Alessandra Ambrosio’s Wax Sculpture",444516,9626,258,451,"VS"
"92HCNclQOYo","wax",1,1,1,2017-12-04,"Alessandra Ambrosio’s Wax Sculpture",444516,9626,258,451,"VS"
"CDJRv4Tv4EI","2016",1,1,1,2016-12-02,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 7",1662522,13113,266,443,"VS"
"CDJRv4Tv4EI","7",1,1,1,2016-12-02,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 7",1662522,13113,266,443,"VS"
"CDJRv4Tv4EI","fashion",1,1,1,2016-12-02,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 7",1662522,13113,266,443,"VS"
"CDJRv4Tv4EI","secret",1,1,1,2016-12-02,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 7",1662522,13113,266,443,"VS"
"CDJRv4Tv4EI","victoria’s",1,1,1,2016-12-02,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 7",1662522,13113,266,443,"VS"
"fo4opsaqITU","2016",1,1,1,2016-12-21,"Victoria’s Secret Live 2016: Quiz Show",259751,2691,60,101,"VS"
"fo4opsaqITU","live",1,1,1,2016-12-21,"Victoria’s Secret Live 2016: Quiz Show",259751,2691,60,101,"VS"
